topology,rest,articleId,meanMI_T2c,mpr_T2c,maxMI_T2c,kStar_T2c,nScored_T2c,meanMI_T2d,mpr_T2d,maxMI_T2d,kStar_T2d,meanDualGap,meanAgreement,nScored_T2d,delta_T2d_minus_T2c
small_world,mitigation_first_policy,paris_agreement,0.0,0.0,0.0,,8,1.0373,1.0392,2.0,,1.0466,1.0,161,1.0373
small_world,mitigation_first_policy,climate_consensus,0.0,0.0,0.0,,12,1.4026,1.3953,2.0,,1.2857,0.6763,154,1.4026
small_world,mitigation_first_policy,polar_bears,0.0,0.0,0.0,,7,0.7975,0.802,2.0,,0.7975,,158,0.7975
small_world,ozone_stratosphere_specialist,scopex_2017,0.0,0.0,0.0,,6,0.0,0.0,0.0,,0.0,,3,0.0
small_world,ozone_stratosphere_specialist,chemtrails_gates_2018_2021,0.8333,0.8333,1.5000000000000002,,6,2.6,2.6667,3.0,,1.1,0.9826,5,1.7667000000000002
small_world,ozone_stratosphere_specialist,sai_geoengineering,0.0,0.0,0.0,,2,1.5,1.5,2.0,,1.0,0.6124,2,1.5
small_world,ozone_stratosphere_specialist,paris_agreement,0.0,0.0,0.0,,6,0.3333,0.3333,1.0,,0.3333,,3,0.3333
small_world,ozone_stratosphere_specialist,climate_consensus,0.0,0.0,0.0,,12,0.0,0.0,0.0,,0.0,,4,0.0
small_world,science_journalist,scopex_2017,0.0,0.0,0.0,,158,0.0,0.0,0.0,,0.0,,141,0.0
small_world,science_journalist,chemtrails_gates_2018_2021,0.0032,0.0037,0.4999999999999999,,154,0.0197,0.0201,1.0,,0.0132,1.0,152,0.016499999999999997
small_world,science_journalist,sai_geoengineering,0.0132,0.0134,0.9999999999999998,,152,0.8882,0.9147,2.0,,0.8882,1.0,152,0.875
