experimentName,articleId,slice,topology,miScoringMode,hatchStatus
T2c_H_small_world_environmental_concern,sai_geoengineering,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_environmental_concern,paris_agreement,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_environmental_concern,climate_consensus,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_environmental_concern,polar_bears,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_mitigation_first_policy,scopex_2017,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_mitigation_first_policy,chemtrails_gates_2018_2021,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_mitigation_first_policy,sai_geoengineering,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_mitigation_first_policy,paris_agreement,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_mitigation_first_policy,climate_consensus,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_mitigation_first_policy,polar_bears,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_ozone_stratosphere_specialist,scopex_2017,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_ozone_stratosphere_specialist,chemtrails_gates_2018_2021,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_ozone_stratosphere_specialist,sai_geoengineering,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_ozone_stratosphere_specialist,paris_agreement,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_ozone_stratosphere_specialist,climate_consensus,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_ozone_stratosphere_specialist,polar_bears,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_science_journalist,scopex_2017,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_science_journalist,chemtrails_gates_2018_2021,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_science_journalist,sai_geoengineering,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_science_journalist,paris_agreement,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_science_journalist,climate_consensus,T2c_H,small_world,continuous,not_attempted
T2c_H_small_world_science_journalist,polar_bears,T2c_H,small_world,continuous,not_attempted
T2c_He_echo_chamber_mix_00,scopex_2017,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_00,chemtrails_gates_2018_2021,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_00,sai_geoengineering,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_00,paris_agreement,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_00,climate_consensus,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_00,polar_bears,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_01,scopex_2017,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_01,chemtrails_gates_2018_2021,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_01,sai_geoengineering,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_01,paris_agreement,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_01,climate_consensus,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_01,polar_bears,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_02,scopex_2017,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_02,chemtrails_gates_2018_2021,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_02,sai_geoengineering,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_02,paris_agreement,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_02,climate_consensus,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_02,polar_bears,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_03,scopex_2017,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_03,chemtrails_gates_2018_2021,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_03,sai_geoengineering,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_03,paris_agreement,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_03,climate_consensus,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_03,polar_bears,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_04,scopex_2017,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_04,chemtrails_gates_2018_2021,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_04,sai_geoengineering,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_04,paris_agreement,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_04,climate_consensus,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_04,polar_bears,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_05,scopex_2017,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_05,chemtrails_gates_2018_2021,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_05,sai_geoengineering,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_05,paris_agreement,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_05,climate_consensus,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_echo_chamber_mix_05,polar_bears,T2c_He,echo_chamber,continuous,not_attempted
T2c_He_hierarchical_mix_00,scopex_2017,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_00,chemtrails_gates_2018_2021,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_00,sai_geoengineering,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_00,paris_agreement,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_00,climate_consensus,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_00,polar_bears,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_01,scopex_2017,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_01,chemtrails_gates_2018_2021,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_01,sai_geoengineering,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_01,paris_agreement,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_01,climate_consensus,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_01,polar_bears,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_02,scopex_2017,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_02,chemtrails_gates_2018_2021,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_02,sai_geoengineering,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_02,paris_agreement,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_02,climate_consensus,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_02,polar_bears,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_03,scopex_2017,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_03,chemtrails_gates_2018_2021,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_03,sai_geoengineering,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_03,paris_agreement,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_03,climate_consensus,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_03,polar_bears,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_04,scopex_2017,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_04,chemtrails_gates_2018_2021,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_04,sai_geoengineering,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_04,paris_agreement,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_04,climate_consensus,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_04,polar_bears,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_05,scopex_2017,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_05,chemtrails_gates_2018_2021,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_05,sai_geoengineering,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_05,paris_agreement,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_05,climate_consensus,T2c_He,hierarchical,continuous,not_attempted
T2c_He_hierarchical_mix_05,polar_bears,T2c_He,hierarchical,continuous,not_attempted
T2c_He_linear_chain_mix_00,scopex_2017,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_00,chemtrails_gates_2018_2021,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_00,sai_geoengineering,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_00,paris_agreement,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_00,climate_consensus,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_00,polar_bears,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_01,scopex_2017,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_01,chemtrails_gates_2018_2021,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_01,sai_geoengineering,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_01,paris_agreement,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_01,climate_consensus,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_01,polar_bears,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_02,scopex_2017,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_02,chemtrails_gates_2018_2021,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_02,sai_geoengineering,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_02,paris_agreement,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_02,climate_consensus,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_02,polar_bears,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_03,scopex_2017,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_03,chemtrails_gates_2018_2021,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_03,sai_geoengineering,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_03,paris_agreement,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_03,climate_consensus,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_03,polar_bears,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_04,scopex_2017,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_04,chemtrails_gates_2018_2021,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_04,sai_geoengineering,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_04,paris_agreement,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_04,climate_consensus,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_04,polar_bears,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_05,scopex_2017,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_05,chemtrails_gates_2018_2021,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_05,sai_geoengineering,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_05,paris_agreement,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_05,climate_consensus,T2c_He,linear_chain,continuous,not_attempted
T2c_He_linear_chain_mix_05,polar_bears,T2c_He,linear_chain,continuous,not_attempted
T2c_He_polarized_mix_00,scopex_2017,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_00,chemtrails_gates_2018_2021,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_00,sai_geoengineering,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_00,paris_agreement,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_00,climate_consensus,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_00,polar_bears,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_01,scopex_2017,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_01,chemtrails_gates_2018_2021,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_01,sai_geoengineering,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_01,paris_agreement,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_01,climate_consensus,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_01,polar_bears,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_02,scopex_2017,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_02,chemtrails_gates_2018_2021,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_02,sai_geoengineering,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_02,paris_agreement,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_02,climate_consensus,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_02,polar_bears,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_03,scopex_2017,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_03,chemtrails_gates_2018_2021,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_03,sai_geoengineering,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_03,paris_agreement,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_03,climate_consensus,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_03,polar_bears,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_04,scopex_2017,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_04,chemtrails_gates_2018_2021,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_04,sai_geoengineering,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_04,paris_agreement,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_04,climate_consensus,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_04,polar_bears,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_05,scopex_2017,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_05,chemtrails_gates_2018_2021,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_05,sai_geoengineering,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_05,paris_agreement,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_05,climate_consensus,T2c_He,polarized,continuous,not_attempted
T2c_He_polarized_mix_05,polar_bears,T2c_He,polarized,continuous,not_attempted
T2c_He_random_er_mix_00,scopex_2017,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_00,chemtrails_gates_2018_2021,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_00,sai_geoengineering,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_00,paris_agreement,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_00,climate_consensus,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_00,polar_bears,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_01,scopex_2017,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_01,chemtrails_gates_2018_2021,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_01,sai_geoengineering,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_01,paris_agreement,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_01,climate_consensus,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_01,polar_bears,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_02,scopex_2017,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_02,chemtrails_gates_2018_2021,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_02,sai_geoengineering,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_02,paris_agreement,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_02,climate_consensus,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_02,polar_bears,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_03,scopex_2017,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_03,chemtrails_gates_2018_2021,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_03,sai_geoengineering,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_03,paris_agreement,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_03,climate_consensus,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_03,polar_bears,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_04,scopex_2017,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_04,chemtrails_gates_2018_2021,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_04,sai_geoengineering,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_04,paris_agreement,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_04,climate_consensus,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_04,polar_bears,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_05,scopex_2017,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_05,chemtrails_gates_2018_2021,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_05,sai_geoengineering,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_05,paris_agreement,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_05,climate_consensus,T2c_He,random_er,continuous,not_attempted
T2c_He_random_er_mix_05,polar_bears,T2c_He,random_er,continuous,not_attempted
T2c_He_ring_mix_00,scopex_2017,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_00,chemtrails_gates_2018_2021,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_00,sai_geoengineering,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_00,paris_agreement,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_00,climate_consensus,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_00,polar_bears,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_01,scopex_2017,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_01,chemtrails_gates_2018_2021,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_01,sai_geoengineering,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_01,paris_agreement,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_01,climate_consensus,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_01,polar_bears,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_02,scopex_2017,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_02,chemtrails_gates_2018_2021,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_02,sai_geoengineering,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_02,paris_agreement,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_02,climate_consensus,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_02,polar_bears,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_03,scopex_2017,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_03,chemtrails_gates_2018_2021,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_03,sai_geoengineering,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_03,paris_agreement,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_03,climate_consensus,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_03,polar_bears,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_04,scopex_2017,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_04,chemtrails_gates_2018_2021,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_04,sai_geoengineering,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_04,paris_agreement,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_04,climate_consensus,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_04,polar_bears,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_05,scopex_2017,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_05,chemtrails_gates_2018_2021,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_05,sai_geoengineering,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_05,paris_agreement,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_05,climate_consensus,T2c_He,ring,continuous,not_attempted
T2c_He_ring_mix_05,polar_bears,T2c_He,ring,continuous,not_attempted
T2c_He_scale_free_mix_00,scopex_2017,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_00,chemtrails_gates_2018_2021,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_00,sai_geoengineering,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_00,paris_agreement,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_00,climate_consensus,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_00,polar_bears,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_01,scopex_2017,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_01,chemtrails_gates_2018_2021,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_01,sai_geoengineering,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_01,paris_agreement,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_01,climate_consensus,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_01,polar_bears,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_02,scopex_2017,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_02,chemtrails_gates_2018_2021,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_02,sai_geoengineering,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_02,paris_agreement,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_02,climate_consensus,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_02,polar_bears,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_03,scopex_2017,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_03,chemtrails_gates_2018_2021,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_03,sai_geoengineering,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_03,paris_agreement,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_03,climate_consensus,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_03,polar_bears,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_04,scopex_2017,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_04,chemtrails_gates_2018_2021,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_04,sai_geoengineering,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_04,paris_agreement,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_04,climate_consensus,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_04,polar_bears,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_05,scopex_2017,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_05,chemtrails_gates_2018_2021,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_05,sai_geoengineering,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_05,paris_agreement,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_05,climate_consensus,T2c_He,scale_free,continuous,not_attempted
T2c_He_scale_free_mix_05,polar_bears,T2c_He,scale_free,continuous,not_attempted
T2c_He_small_world_mix_00,scopex_2017,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_00,chemtrails_gates_2018_2021,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_00,sai_geoengineering,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_00,paris_agreement,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_00,climate_consensus,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_00,polar_bears,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_01,scopex_2017,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_01,chemtrails_gates_2018_2021,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_01,sai_geoengineering,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_01,paris_agreement,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_01,climate_consensus,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_01,polar_bears,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_02,scopex_2017,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_02,chemtrails_gates_2018_2021,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_02,sai_geoengineering,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_02,paris_agreement,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_02,climate_consensus,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_02,polar_bears,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_03,scopex_2017,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_03,chemtrails_gates_2018_2021,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_03,sai_geoengineering,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_03,paris_agreement,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_03,climate_consensus,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_03,polar_bears,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_04,scopex_2017,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_04,chemtrails_gates_2018_2021,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_04,sai_geoengineering,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_04,paris_agreement,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_04,climate_consensus,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_04,polar_bears,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_05,scopex_2017,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_05,chemtrails_gates_2018_2021,T2c_He,small_world,continuous,not_attempted
T2c_He_small_world_mix_05,sai_geoengineering,T2c_He,small_world,continuous,not_attempted
