slice,config,experimentName,persona_or_mix,articleId,topology,miScoringMode,numNodes,maxTicks,maxHops,nReplicates,status,dead,hatch,nScored,meanMI,meanNodeMPR,reason,runDir
T2c_H,thesisExperiment/configs/phase2/T2c_H_linear_chain_biodiversity_food_security.json,T2c_H_linear_chain_biodiversity_food_security,biodiversity_food_security,scopex_2017,linear_chain,continuous,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_H,thesisExperiment/configs/phase2/T2d_H_linear_chain_science_journalist.json,T2d_H_linear_chain_science_journalist,science_journalist,sai_geoengineering,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_H,thesisExperiment/configs/phase2/T2d_H_linear_chain_science_journalist.json,T2d_H_linear_chain_science_journalist,science_journalist,paris_agreement,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_H,thesisExperiment/configs/phase2/T2d_H_linear_chain_science_journalist.json,T2d_H_linear_chain_science_journalist,science_journalist,climate_consensus,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_H,thesisExperiment/configs/phase2/T2d_H_linear_chain_science_journalist.json,T2d_H_linear_chain_science_journalist,science_journalist,polar_bears,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_00.json,T2d_He_linear_chain_mix_00,mix_00,scopex_2017,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_00.json,T2d_He_linear_chain_mix_00,mix_00,chemtrails_gates_2018_2021,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_00.json,T2d_He_linear_chain_mix_00,mix_00,sai_geoengineering,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_00.json,T2d_He_linear_chain_mix_00,mix_00,paris_agreement,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_00.json,T2d_He_linear_chain_mix_00,mix_00,climate_consensus,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_00.json,T2d_He_linear_chain_mix_00,mix_00,polar_bears,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_01.json,T2d_He_linear_chain_mix_01,mix_01,scopex_2017,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_01.json,T2d_He_linear_chain_mix_01,mix_01,chemtrails_gates_2018_2021,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_01.json,T2d_He_linear_chain_mix_01,mix_01,sai_geoengineering,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_01.json,T2d_He_linear_chain_mix_01,mix_01,paris_agreement,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_01.json,T2d_He_linear_chain_mix_01,mix_01,climate_consensus,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_01.json,T2d_He_linear_chain_mix_01,mix_01,polar_bears,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_02.json,T2d_He_linear_chain_mix_02,mix_02,scopex_2017,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_02.json,T2d_He_linear_chain_mix_02,mix_02,chemtrails_gates_2018_2021,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_02.json,T2d_He_linear_chain_mix_02,mix_02,sai_geoengineering,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_02.json,T2d_He_linear_chain_mix_02,mix_02,paris_agreement,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_02.json,T2d_He_linear_chain_mix_02,mix_02,climate_consensus,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_02.json,T2d_He_linear_chain_mix_02,mix_02,polar_bears,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_03.json,T2d_He_linear_chain_mix_03,mix_03,scopex_2017,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_03.json,T2d_He_linear_chain_mix_03,mix_03,chemtrails_gates_2018_2021,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_03.json,T2d_He_linear_chain_mix_03,mix_03,sai_geoengineering,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_03.json,T2d_He_linear_chain_mix_03,mix_03,paris_agreement,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_03.json,T2d_He_linear_chain_mix_03,mix_03,climate_consensus,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_03.json,T2d_He_linear_chain_mix_03,mix_03,polar_bears,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_04.json,T2d_He_linear_chain_mix_04,mix_04,scopex_2017,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_04.json,T2d_He_linear_chain_mix_04,mix_04,chemtrails_gates_2018_2021,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_04.json,T2d_He_linear_chain_mix_04,mix_04,sai_geoengineering,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_04.json,T2d_He_linear_chain_mix_04,mix_04,paris_agreement,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_04.json,T2d_He_linear_chain_mix_04,mix_04,climate_consensus,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_04.json,T2d_He_linear_chain_mix_04,mix_04,polar_bears,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_05.json,T2d_He_linear_chain_mix_05,mix_05,scopex_2017,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_05.json,T2d_He_linear_chain_mix_05,mix_05,chemtrails_gates_2018_2021,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_05.json,T2d_He_linear_chain_mix_05,mix_05,sai_geoengineering,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_05.json,T2d_He_linear_chain_mix_05,mix_05,paris_agreement,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_05.json,T2d_He_linear_chain_mix_05,mix_05,climate_consensus,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
T2d_He,thesisExperiment/configs/phase2/T2d_He_linear_chain_mix_05.json,T2d_He_linear_chain_mix_05,mix_05,polar_bears,linear_chain,dual,8,8,8,1,blocked_no_openai_key,True,yes,0,,,OPENAI_API_KEY missing; cell not run; do not read as mix immunises or MI=0,
